frame.number,frame.time_relative,frame.time_delta,ip.src,ip.dst,_ws.col.Protocol,data.len,data.data,_ws.col.Info
542,545.479145000,1.004359000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
543,546.491214000,1.012069000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
544,547.504621000,1.013407000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
545,548.506646000,1.002025000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
546,549.517720000,1.011074000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
547,550.517258000,0.999538000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
548,551.529598000,1.012340000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
549,552.537096000,1.007498000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
550,553.551109000,1.014013000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
551,554.562697000,1.011588000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
552,555.577367000,1.014670000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
553,556.593336000,1.015969000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
554,557.608289000,1.014953000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
555,558.608424000,1.000135000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
556,559.621483000,1.013059000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
557,560.633856000,1.012373000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
558,561.637665000,1.003809000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
559,562.649092000,1.011427000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
560,563.650411000,1.001319000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
561,564.667154000,1.016743000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
562,565.678353000,1.011199000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
563,566.676624000,0.998271000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
564,567.710916000,1.034292000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
565,568.691981000,0.981065000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
566,569.691583000,0.999602000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
567,570.700741000,1.009158000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
568,571.706553000,1.005812000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
569,572.709912000,1.003359000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
570,573.716733000,1.006821000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
571,574.729185000,1.012452000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
572,575.735286000,1.006101000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
573,576.751055000,1.015769000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
574,577.751417000,1.000362000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
575,578.753076000,1.001659000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
576,579.758028000,1.004952000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
577,580.770746000,1.012718000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
578,581.771942000,1.001196000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
579,582.780757000,1.008815000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
580,583.793731000,1.012974000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
581,584.806493000,1.012762000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
582,585.809704000,1.003211000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
583,586.815192000,1.005488000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
584,587.825762000,1.010570000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
585,588.830306000,1.004544000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
586,589.842209000,1.011903000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
587,590.847646000,1.005437000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
588,591.856453000,1.008807000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
589,592.870265000,1.013812000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
590,593.882221000,1.011956000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
591,594.886031000,1.003810000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
592,595.900408000,1.014377000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
593,596.898159000,0.997751000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
594,597.922791000,1.024632000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
595,598.927430000,1.004639000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
596,599.932403000,1.004973000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
597,600.931129000,0.998726000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
598,601.936351000,1.005222000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
599,602.937235000,1.000884000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
600,603.958475000,1.021240000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
601,604.965820000,1.007345000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
602,605.973067000,1.007247000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
603,606.976648000,1.003581000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
604,607.989812000,1.013164000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
605,609.007291000,1.017479000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
606,610.025253000,1.017962000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
607,611.031601000,1.006348000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
608,612.042269000,1.010668000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
609,613.052950000,1.010681000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
610,614.057005000,1.004055000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
611,615.055745000,0.998740000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
612,616.059353000,1.003608000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
613,617.065615000,1.006262000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
614,618.075794000,1.010179000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
615,619.088274000,1.012480000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
616,620.103517000,1.015243000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
617,621.103618000,1.000101000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
618,622.116672000,1.013054000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
619,623.127477000,1.010805000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
620,624.138299000,1.010822000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
621,625.150793000,1.012494000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
622,626.167205000,1.016412000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
623,627.179899000,1.012694000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
624,628.192556000,1.012657000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
625,629.197734000,1.005178000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
626,630.207619000,1.009885000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
627,631.222499000,1.014880000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
628,632.233076000,1.010577000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
629,633.242089000,1.009013000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
630,634.254970000,1.012881000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
631,635.263902000,1.008932000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
632,636.274612000,1.010710000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
633,637.276791000,1.002179000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
634,638.291117000,1.014326000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
635,639.296279000,1.005162000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
636,640.307546000,1.011267000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
637,641.310142000,1.002596000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
638,642.311286000,1.001144000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
639,643.323833000,1.012547000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
640,644.338156000,1.014323000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
641,645.339973000,1.001817000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
642,646.353870000,1.013897000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
643,647.359495000,1.005625000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
644,648.370439000,1.010944000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
645,649.385729000,1.015290000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
646,650.395485000,1.009756000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
647,651.402195000,1.006710000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
648,652.421092000,1.018897000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
649,653.429178000,1.008086000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
650,654.438805000,1.009627000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
651,655.448410000,1.009605000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
652,656.451429000,1.003019000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
653,657.457625000,1.006196000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
654,658.467802000,1.010177000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
655,659.482131000,1.014329000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
656,660.484342000,1.002211000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
657,661.488039000,1.003697000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
658,662.494048000,1.006009000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
659,663.507592000,1.013544000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
660,664.521936000,1.014344000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
661,665.529063000,1.007127000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
662,666.539477000,1.010414000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
663,667.540648000,1.001171000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
664,668.552179000,1.011531000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
665,669.569287000,1.017108000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
666,670.573761000,1.004474000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
667,671.583820000,1.010059000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
668,672.593900000,1.010080000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
669,673.605314000,1.011414000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
670,674.610417000,1.005103000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
671,675.610604000,1.000187000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
672,676.619898000,1.009294000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
673,677.627486000,1.007588000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
674,678.633798000,1.006312000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
675,679.651225000,1.017427000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
676,680.659961000,1.008736000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
677,681.671405000,1.011444000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
678,682.680127000,1.008722000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
679,683.682120000,1.001993000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
680,684.692288000,1.010168000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
681,685.704030000,1.011742000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
682,686.706059000,1.002029000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
683,687.716076000,1.010017000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
684,688.733970000,1.017894000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
685,689.741557000,1.007587000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
686,690.749785000,1.008228000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
687,691.755809000,1.006024000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
688,692.766064000,1.010255000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
689,693.770001000,1.003937000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
690,694.775785000,1.005784000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
691,695.789701000,1.013916000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
692,696.803350000,1.013649000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
693,697.813794000,1.010444000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
694,698.823435000,1.009641000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
695,699.831573000,1.008138000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
696,700.849062000,1.017489000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
697,701.857557000,1.008495000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
698,702.871658000,1.014101000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
699,703.886092000,1.014434000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
700,704.897293000,1.011201000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
701,705.907593000,1.010300000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
702,706.920653000,1.013060000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
703,707.935073000,1.014420000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
704,708.950413000,1.015340000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
705,709.958957000,1.008544000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
706,710.959879000,1.000922000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
707,711.972987000,1.013108000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
708,712.977733000,1.004746000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
709,713.993816000,1.016083000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
710,715.005549000,1.011733000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
711,716.021135000,1.015586000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
712,717.028746000,1.007611000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
713,718.039356000,1.010610000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
714,719.053831000,1.014475000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
715,720.056079000,1.002248000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
716,721.058103000,1.002024000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
717,722.068415000,1.010312000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
718,723.074199000,1.005784000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
719,724.087221000,1.013022000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
720,725.095756000,1.008535000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
721,726.105380000,1.009624000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
722,727.117673000,1.012293000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
723,728.121705000,1.004032000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
724,729.136890000,1.015185000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
725,730.151648000,1.014758000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
726,731.164492000,1.012844000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
727,732.179477000,1.014985000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
728,733.188034000,1.008557000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
729,734.202382000,1.014348000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
730,735.215847000,1.013465000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
731,736.217031000,1.001184000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
732,737.230508000,1.013477000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
733,738.246764000,1.016256000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
734,739.247056000,1.000292000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
735,740.249730000,1.002674000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
736,741.261004000,1.011274000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
737,742.262965000,1.001961000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
738,743.276727000,1.013762000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
739,744.287009000,1.010282000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
740,745.291803000,1.004794000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
741,746.306423000,1.014620000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
742,747.320767000,1.014344000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
743,748.327440000,1.006673000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
744,749.333643000,1.006203000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
745,750.335955000,1.002312000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
746,751.347995000,1.012040000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
747,752.359831000,1.011836000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
748,753.371548000,1.011717000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
749,754.385712000,1.014164000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
750,755.396370000,1.010658000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
751,756.408055000,1.011685000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
752,757.423009000,1.014954000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
753,758.434890000,1.011881000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
754,759.441598000,1.006708000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
755,760.460056000,1.018458000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
756,761.466857000,1.006801000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
757,762.479426000,1.012569000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
758,763.492310000,1.012884000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
759,764.503782000,1.011472000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
760,765.508544000,1.004762000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
761,766.513960000,1.005416000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
762,767.526303000,1.012343000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
763,768.525702000,0.999399000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
764,769.533950000,1.008248000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
765,770.543449000,1.009499000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
766,771.557359000,1.013910000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
767,772.567995000,1.010636000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
768,773.572242000,1.004247000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
769,774.584539000,1.012297000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
770,775.587494000,1.002955000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
771,776.604089000,1.016595000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
772,777.616792000,1.012703000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
773,778.628044000,1.011252000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
774,779.633381000,1.005337000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
775,780.640723000,1.007342000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
776,781.645737000,1.005014000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
777,782.650134000,1.004397000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
778,783.662514000,1.012380000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
779,784.675583000,1.013069000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
780,785.690159000,1.014576000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
781,786.702326000,1.012167000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
782,787.703629000,1.001303000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
783,788.719950000,1.016321000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
784,789.730994000,1.011044000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
785,790.743636000,1.012642000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
786,791.758034000,1.014398000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
787,792.768953000,1.010919000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
788,793.783432000,1.014479000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
789,794.792559000,1.009127000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
790,795.806300000,1.013741000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
791,796.813632000,1.007332000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
792,797.814086000,1.000454000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
793,798.825531000,1.011445000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
794,799.832496000,1.006965000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
795,800.843434000,1.010938000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
796,801.855325000,1.011891000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
797,802.867553000,1.012228000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
798,803.873725000,1.006172000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
799,804.884986000,1.011261000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
800,805.898926000,1.013940000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
801,806.912879000,1.013953000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
802,807.928683000,1.015804000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
803,808.930832000,1.002149000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
804,809.941243000,1.010411000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
805,810.952161000,1.010918000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
806,811.964741000,1.012580000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
807,812.974049000,1.009308000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
808,813.975460000,1.001411000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
809,814.986702000,1.011242000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
